id,timestamp,soil_moisture,air_temperature,air_humidity,hour,day,month
2095,2026-03-07 06:51:03.179026+07:00,64,27.5,90,6,7,3
2096,2026-03-07 07:06:11.725363+07:00,64,27.6,90,7,7,3
2097,2026-03-07 07:21:20.652255+07:00,79,27.4,90,7,7,3
2098,2026-03-07 07:36:29.276148+07:00,80,27.5,90,7,7,3
2099,2026-03-07 07:51:38.172371+07:00,64,27.9,90,7,7,3
2100,2026-03-07 08:06:47.108375+07:00,63,27.7,90,8,7,3
2101,2026-03-07 08:21:56.069454+07:00,64,28.2,89,8,7,3
2102,2026-03-07 08:37:04.914714+07:00,64,28.0,88,8,7,3
2103,2026-03-07 08:52:13.865097+07:00,63,28.5,87,8,7,3
2104,2026-03-07 09:07:22.535331+07:00,78,28.2,86,9,7,3
2105,2026-03-07 09:22:31.363941+07:00,61,29.5,84,9,7,3
2106,2026-03-07 09:37:40.109748+07:00,60,29.5,82,9,7,3
2107,2026-03-07 09:52:49.005104+07:00,60,29.3,83,9,7,3
2108,2026-03-07 10:07:58.459061+07:00,61,29.5,82,10,7,3
2109,2026-03-07 10:23:07.420410+07:00,76,29.9,79,10,7,3
2110,2026-03-07 10:38:16.854058+07:00,60,29.2,76,10,7,3
2111,2026-03-07 10:53:25.722886+07:00,61,30.5,77,10,7,3
2112,2026-03-07 11:08:34.589731+07:00,61,30.8,76,11,7,3
2113,2026-03-07 11:23:43.282729+07:00,60,30.6,76,11,7,3
2114,2026-03-07 11:38:51.987110+07:00,77,30.3,72,11,7,3
2115,2026-03-07 11:54:01.203629+07:00,60,30.3,72,11,7,3
2116,2026-03-07 12:09:10.011574+07:00,61,30.8,70,12,7,3
2117,2026-03-07 12:24:19.069156+07:00,59,30.7,74,12,7,3
2118,2026-03-07 12:39:28.309404+07:00,61,30.8,77,12,7,3
2119,2026-03-07 12:54:36.834057+07:00,76,30.0,77,12,7,3
2120,2026-03-07 13:09:46.175349+07:00,72,30.4,74,13,7,3
2121,2026-03-07 13:24:55.111797+07:00,59,30.5,71,13,7,3
2122,2026-03-07 13:40:03.783508+07:00,60,30.5,71,13,7,3
2123,2026-03-07 13:55:12.794790+07:00,58,30.5,76,13,7,3
2124,2026-03-07 14:10:21.513181+07:00,61,30.5,73,14,7,3
2125,2026-03-07 14:25:30.331887+07:00,60,30.7,73,14,7,3
2126,2026-03-07 14:40:39.127359+07:00,60,30.8,74,14,7,3
2127,2026-03-07 14:55:48.011253+07:00,60,31.3,73,14,7,3
2128,2026-03-07 15:10:58.807611+07:00,60,31.8,72,15,7,3
2129,2026-03-07 15:26:07.754440+07:00,59,31.7,74,15,7,3
2130,2026-03-07 15:41:16.493319+07:00,76,31.5,75,15,7,3
2131,2026-03-07 15:56:25.116032+07:00,75,31.2,74,15,7,3
2132,2026-03-07 16:11:34.113264+07:00,75,31.0,75,16,7,3
2133,2026-03-07 16:26:42.925686+07:00,60,31.2,74,16,7,3
2134,2026-03-07 16:41:51.606466+07:00,58,31.2,73,16,7,3
2135,2026-03-07 16:57:01.043976+07:00,58,31.4,74,16,7,3
2136,2026-03-07 17:12:09.855930+07:00,70,31.5,74,17,7,3
2137,2026-03-07 17:27:18.513499+07:00,69,31.0,73,17,7,3
2138,2026-03-07 17:42:27.631610+07:00,70,31.7,73,17,7,3
2139,2026-03-07 17:57:37.078883+07:00,70,31.8,73,17,7,3
2140,2026-03-07 18:12:46.313136+07:00,82,31.3,74,18,7,3
2141,2026-03-07 18:27:55.114327+07:00,68,30.4,75,18,7,3
2142,2026-03-07 18:43:03.789649+07:00,67,30.7,76,18,7,3
2143,2026-03-07 18:58:12.590356+07:00,82,30.4,76,18,7,3
2144,2026-03-07 19:13:21.432379+07:00,67,29.8,78,19,7,3
2145,2026-03-07 19:28:30.039303+07:00,67,29.5,78,19,7,3
2146,2026-03-07 19:43:38.913736+07:00,66,29.0,78,19,7,3
2147,2026-03-07 19:58:47.842958+07:00,68,29.6,78,19,7,3
2148,2026-03-07 20:13:57.166272+07:00,68,29.5,78,20,7,3
2149,2026-03-07 20:29:07.488213+07:00,66,29.5,78,20,7,3
2150,2026-03-07 20:44:16.359993+07:00,81,29.8,78,20,7,3
2151,2026-03-07 20:59:25.153850+07:00,65,29.7,78,20,7,3
2152,2026-03-07 21:14:34.422410+07:00,64,29.7,78,21,7,3
2153,2026-03-07 21:29:43.178918+07:00,65,29.4,79,21,7,3
2154,2026-03-07 21:44:52.023641+07:00,64,29.9,79,21,7,3
2155,2026-03-07 22:00:00.854771+07:00,64,29.3,79,22,7,3
2156,2026-03-07 22:15:10.033011+07:00,63,29.1,79,22,7,3
2157,2026-03-07 22:30:18.777130+07:00,63,29.0,78,22,7,3
2158,2026-03-07 22:45:27.673537+07:00,77,29.0,76,22,7,3
2159,2026-03-07 23:00:36.586607+07:00,78,29.8,75,23,7,3
2160,2026-03-07 23:15:45.534126+07:00,63,29.3,75,23,7,3
2161,2026-03-07 23:30:54.837112+07:00,64,29.2,75,23,7,3
2162,2026-03-07 23:46:03.804736+07:00,63,29.3,75,23,7,3
2163,2026-03-08 00:01:13.072185+07:00,63,29.0,76,0,8,3
2164,2026-03-08 00:16:22.368480+07:00,62,29.5,76,0,8,3
2165,2026-03-08 00:31:31.844753+07:00,63,29.1,76,0,8,3
2166,2026-03-08 00:46:40.880158+07:00,78,29.9,76,0,8,3
2167,2026-03-08 01:01:49.642777+07:00,63,28.1,77,1,8,3
2168,2026-03-08 01:16:58.339606+07:00,78,29.1,77,1,8,3
2169,2026-03-08 01:32:07.148996+07:00,63,28.6,77,1,8,3
2170,2026-03-08 01:47:15.839428+07:00,78,28.6,78,1,8,3
2171,2026-03-08 02:02:24.569260+07:00,79,28.6,79,2,8,3
2172,2026-03-08 02:17:33.983044+07:00,62,28.1,82,2,8,3
2173,2026-03-08 02:32:42.737736+07:00,63,28.9,83,2,8,3
2174,2026-03-08 02:47:54.613980+07:00,61,28.6,83,2,8,3
2175,2026-03-08 03:03:04.036081+07:00,62,28.8,83,3,8,3
2176,2026-03-08 03:18:12.757380+07:00,63,27.2,84,3,8,3
2177,2026-03-08 03:33:21.513341+07:00,62,28.7,84,3,8,3
2178,2026-03-08 03:48:30.324564+07:00,77,28.1,84,3,8,3
2179,2026-03-08 04:03:39.220221+07:00,62,28.2,84,4,8,3
2180,2026-03-08 04:18:48.632540+07:00,63,28.1,84,4,8,3
2181,2026-03-08 04:33:57.513557+07:00,63,28.3,84,4,8,3
2182,2026-03-08 04:49:06.216272+07:00,63,28.9,84,4,8,3
2183,2026-03-08 05:04:15.476365+07:00,63,27.7,85,5,8,3
2184,2026-03-08 05:19:24.404885+07:00,78,28.6,85,5,8,3
2185,2026-03-08 05:34:33.153107+07:00,79,28.1,84,5,8,3
2186,2026-03-08 05:49:41.997814+07:00,78,27.0,84,5,8,3
2187,2026-03-08 06:04:50.889277+07:00,63,27.0,85,6,8,3
2188,2026-03-08 06:19:59.732531+07:00,63,27.5,85,6,8,3
2189,2026-03-08 06:35:08.608633+07:00,63,27.2,85,6,8,3
2190,2026-03-08 06:50:17.356645+07:00,78,27.9,85,6,8,3
2191,2026-03-08 07:05:26.046701+07:00,78,28.1,86,7,8,3
2192,2026-03-08 07:20:34.808840+07:00,62,28.8,84,7,8,3
2193,2026-03-08 07:35:43.570033+07:00,61,28.1,82,7,8,3
2194,2026-03-08 07:50:52.414585+07:00,61,28.3,80,7,8,3
2195,2026-03-08 08:06:01.212127+07:00,76,28.2,82,8,8,3
2196,2026-03-08 08:21:10.045269+07:00,61,28.3,81,8,8,3
2197,2026-03-08 08:36:18.889906+07:00,77,28.6,81,8,8,3
2198,2026-03-08 08:51:28.125411+07:00,60,29.2,81,8,8,3
2199,2026-03-08 09:06:37.224541+07:00,75,29.5,80,9,8,3
2200,2026-03-08 09:21:46.327896+07:00,76,29.1,78,9,8,3
2201,2026-03-08 09:36:55.378641+07:00,76,29.4,79,9,8,3
2202,2026-03-08 09:52:04.329427+07:00,76,29.7,79,9,8,3
2203,2026-03-08 10:07:13.638854+07:00,60,29.8,79,10,8,3
2204,2026-03-08 10:22:23.216949+07:00,57,29.7,77,10,8,3
2205,2026-03-08 10:37:32.160727+07:00,57,29.7,75,10,8,3
2206,2026-03-08 10:52:40.966571+07:00,58,30.4,74,10,8,3
2207,2026-03-08 11:07:50.627851+07:00,55,30.6,74,11,8,3
2208,2026-03-08 11:22:59.513682+07:00,72,30.3,75,11,8,3
2209,2026-03-08 11:38:09.014910+07:00,73,30.0,71,11,8,3
2210,2026-03-08 11:53:17.897434+07:00,57,30.5,70,11,8,3
2211,2026-03-08 12:08:26.772038+07:00,57,31.9,69,12,8,3
2212,2026-03-08 12:23:35.472907+07:00,57,31.2,68,12,8,3
2213,2026-03-08 12:38:44.090257+07:00,73,31.2,67,12,8,3
2214,2026-03-08 12:53:52.848657+07:00,58,31.3,66,12,8,3
2215,2026-03-08 13:09:01.702550+07:00,57,31.9,67,13,8,3
2216,2026-03-08 13:24:10.445121+07:00,58,31.9,67,13,8,3
2217,2026-03-08 13:39:19.194820+07:00,57,31.8,63,13,8,3
2218,2026-03-08 13:54:28.133207+07:00,58,31.4,65,13,8,3
2219,2026-03-08 14:09:36.965868+07:00,74,31.9,62,14,8,3
2220,2026-03-08 14:24:45.943597+07:00,57,31.8,61,14,8,3
2221,2026-03-08 14:39:54.666718+07:00,57,31.6,59,14,8,3
2222,2026-03-08 14:55:03.597004+07:00,58,32.1,61,14,8,3
2223,2026-03-08 15:10:12.472663+07:00,58,32.7,61,15,8,3
2224,2026-03-08 15:25:21.390139+07:00,73,32.6,60,15,8,3
2225,2026-03-08 15:40:30.189761+07:00,56,31.2,61,15,8,3
2226,2026-03-08 15:55:39.524121+07:00,56,31.0,62,15,8,3
2227,2026-03-08 16:10:48.274046+07:00,56,31.7,61,16,8,3
2228,2026-03-08 16:25:57.753141+07:00,56,32.9,59,16,8,3
2229,2026-03-08 16:41:06.573680+07:00,74,31.5,61,16,8,3
2230,2026-03-08 16:56:15.479212+07:00,76,31.4,63,16,8,3
2231,2026-03-08 17:11:24.260517+07:00,72,31.3,62,17,8,3
2232,2026-03-08 17:26:33.448742+07:00,70,31.1,65,17,8,3
2233,2026-03-08 17:41:42.133151+07:00,70,31.7,63,17,8,3
2234,2026-03-08 17:56:50.860925+07:00,84,31.2,64,17,8,3
2235,2026-03-08 18:12:00.053956+07:00,71,31.0,66,18,8,3
2236,2026-03-08 18:27:08.858129+07:00,70,30.1,68,18,8,3
2237,2026-03-08 18:42:17.749077+07:00,65,30.8,72,18,8,3
2238,2026-03-08 18:57:27.012677+07:00,64,30.9,73,18,8,3
2239,2026-03-08 19:12:35.839308+07:00,64,30.0,72,19,8,3
2240,2026-03-08 19:27:44.881703+07:00,80,30.1,74,19,8,3
2241,2026-03-08 19:42:53.555888+07:00,64,30.9,77,19,8,3
2242,2026-03-08 19:58:02.375038+07:00,80,30.5,77,19,8,3
2243,2026-03-08 20:13:11.314509+07:00,80,30.8,74,20,8,3
2244,2026-03-08 20:28:20.472187+07:00,65,30.4,68,20,8,3
2245,2026-03-08 20:43:30.478417+07:00,63,29.6,72,20,8,3
2246,2026-03-08 20:58:40.832352+07:00,64,29.2,73,20,8,3
2247,2026-03-08 21:13:50.597770+07:00,64,29.0,74,21,8,3
2248,2026-03-08 21:28:59.714339+07:00,64,29.3,74,21,8,3
2249,2026-03-08 21:44:09.202850+07:00,64,29.1,75,21,8,3
2250,2026-03-08 21:59:18.782721+07:00,62,29.1,75,21,8,3
2251,2026-03-08 22:14:28.148819+07:00,63,29.4,75,22,8,3
2252,2026-03-08 22:29:37.273860+07:00,62,29.2,77,22,8,3
2253,2026-03-08 22:44:46.314540+07:00,62,29.3,76,22,8,3
2254,2026-03-08 22:59:55.871933+07:00,76,28.8,78,22,8,3
2255,2026-03-08 23:15:04.799525+07:00,61,28.0,78,23,8,3
2256,2026-03-08 23:30:14.048533+07:00,61,28.6,79,23,8,3
2257,2026-03-08 23:45:22.904885+07:00,60,28.3,78,23,8,3
2258,2026-03-09 00:00:32.513871+07:00,61,28.8,79,0,9,3
2259,2026-03-09 00:15:41.261821+07:00,60,28.1,79,0,9,3
2260,2026-03-09 00:30:49.893677+07:00,76,28.0,80,0,9,3
2261,2026-03-09 00:45:59.346515+07:00,59,28.7,81,0,9,3
2262,2026-03-09 01:01:08.624059+07:00,60,28.9,79,1,9,3
2263,2026-03-09 01:16:17.730957+07:00,59,28.2,81,1,9,3
2264,2026-03-09 01:31:26.420500+07:00,58,28.1,81,1,9,3
2265,2026-03-09 01:46:35.716852+07:00,58,28.7,82,1,9,3
2266,2026-03-09 02:01:44.599315+07:00,73,28.2,82,2,9,3
2267,2026-03-09 02:16:53.310977+07:00,73,28.2,83,2,9,3
2268,2026-03-09 02:32:02.137793+07:00,58,28.9,83,2,9,3
2269,2026-03-09 02:47:10.824382+07:00,59,28.6,83,2,9,3
2270,2026-03-09 03:02:19.575634+07:00,58,28.0,81,3,9,3
2271,2026-03-09 03:17:28.232212+07:00,74,28.3,81,3,9,3
2272,2026-03-09 03:32:37.073575+07:00,75,28.8,80,3,9,3
2273,2026-03-09 03:47:45.654218+07:00,74,28.9,82,3,9,3
2274,2026-03-09 04:02:54.315604+07:00,58,28.1,83,4,9,3
2275,2026-03-09 04:18:03.142374+07:00,75,28.2,83,4,9,3
2276,2026-03-09 04:33:12.030051+07:00,59,28.8,82,4,9,3
2277,2026-03-09 04:48:20.957416+07:00,58,28.6,83,4,9,3
2278,2026-03-09 05:03:29.870369+07:00,57,28.9,82,5,9,3
2279,2026-03-09 05:18:39.202047+07:00,58,28.3,82,5,9,3
2280,2026-03-09 05:33:47.982371+07:00,58,27.2,83,5,9,3
2281,2026-03-09 05:48:56.919445+07:00,58,27.2,82,5,9,3
2282,2026-03-09 06:04:05.816259+07:00,74,27.7,82,6,9,3
2283,2026-03-09 06:19:14.462647+07:00,74,27.0,82,6,9,3
2284,2026-03-09 06:34:23.157761+07:00,61,27.9,82,6,9,3
2285,2026-03-09 06:49:32.470985+07:00,61,27.3,86,6,9,3
2286,2026-03-09 07:04:41.353824+07:00,61,27.8,84,7,9,3
2287,2026-03-09 07:19:50.094081+07:00,74,27.2,85,7,9,3
2288,2026-03-09 07:34:58.884112+07:00,61,28.8,86,7,9,3
2289,2026-03-09 07:50:07.697036+07:00,61,28.4,84,7,9,3
2290,2026-03-09 08:05:17.004494+07:00,60,28.4,86,8,9,3
2291,2026-03-09 08:20:26.094959+07:00,59,28.4,83,8,9,3
2292,2026-03-09 08:35:34.871669+07:00,59,29.2,82,8,9,3
2293,2026-03-09 08:50:43.534341+07:00,72,28.8,82,8,9,3
2294,2026-03-09 09:05:52.441173+07:00,59,29.4,81,9,9,3
2295,2026-03-09 09:21:01.303499+07:00,58,29.1,81,9,9,3
2296,2026-03-09 09:36:10.069889+07:00,58,29.0,82,9,9,3
2297,2026-03-09 09:51:19.008665+07:00,72,29.4,79,9,9,3
2298,2026-03-09 10:06:27.690289+07:00,72,30.4,77,10,9,3
2299,2026-03-09 10:21:36.317713+07:00,57,30.0,76,10,9,3
2300,2026-03-09 10:37:55.904172+07:00,100,30.3,74,10,9,3
2316,2026-03-09 14:40:18.814926+07:00,100,35.2,58,14,9,3
2317,2026-03-09 14:55:28.100113+07:00,100,34.7,57,14,9,3
2318,2026-03-09 15:10:37.108546+07:00,100,33.0,63,15,9,3
2319,2026-03-09 15:25:45.906428+07:00,100,33.0,68,15,9,3
2320,2026-03-09 15:40:55.123682+07:00,100,33.3,70,15,9,3
2321,2026-03-09 15:56:03.967188+07:00,100,32.0,69,15,9,3
2322,2026-03-09 16:11:12.851209+07:00,100,33.9,66,16,9,3
2323,2026-03-09 16:26:21.753597+07:00,100,32.9,74,16,9,3
2324,2026-03-09 16:41:30.676693+07:00,100,31.7,69,16,9,3
2325,2026-03-09 16:56:39.424606+07:00,100,31.7,72,16,9,3
2326,2026-03-09 17:11:48.192868+07:00,100,31.8,73,17,9,3
2327,2026-03-09 17:26:56.860528+07:00,100,30.3,76,17,9,3
2328,2026-03-09 17:42:05.564123+07:00,100,30.7,79,17,9,3
2329,2026-03-09 17:57:14.887393+07:00,100,29.6,79,17,9,3
2330,2026-03-09 18:12:23.829586+07:00,100,29.1,86,18,9,3
2331,2026-03-09 18:27:31.986590+07:00,100,29.3,87,18,9,3
2332,2026-03-09 18:37:47.680964+07:00,95,29.2,84,18,9,3
2333,2026-03-09 18:52:56.512083+07:00,90,29.5,84,18,9,3
2334,2026-03-09 19:08:05.439050+07:00,89,28.5,87,19,9,3
2335,2026-03-09 19:23:14.330467+07:00,90,28.6,85,19,9,3
2336,2026-03-09 19:38:23.111946+07:00,90,28.1,84,19,9,3
2337,2026-03-09 19:53:32.226075+07:00,91,28.8,83,19,9,3
2338,2026-03-09 20:08:41.193062+07:00,92,27.7,86,20,9,3
2339,2026-03-09 20:23:50.040063+07:00,92,27.4,87,20,9,3
2340,2026-03-09 20:38:59.486337+07:00,92,27.8,89,20,9,3
2341,2026-03-09 20:54:09.692441+07:00,92,27.5,89,20,9,3
2342,2026-03-09 21:09:18.844475+07:00,91,27.4,88,21,9,3
2343,2026-03-09 21:24:28.190279+07:00,92,27.7,84,21,9,3
2344,2026-03-10 14:26:13.660978+07:00,42,32.3,63,14,10,3
2345,2026-03-10 14:41:22.560556+07:00,20,32.6,64,14,10,3
2346,2026-03-10 14:56:32.038453+07:00,20,32.8,65,14,10,3
2347,2026-03-10 15:11:40.834593+07:00,20,32.0,62,15,10,3
2348,2026-03-10 15:26:50.552627+07:00,22,32.1,62,15,10,3
2349,2026-03-10 15:41:59.575271+07:00,45,32.6,66,15,10,3
2350,2026-03-10 15:57:08.430659+07:00,47,32.9,65,15,10,3
2351,2026-03-10 16:12:17.262759+07:00,22,31.7,66,16,10,3
2352,2026-03-10 16:27:26.088877+07:00,21,32.5,65,16,10,3
2353,2026-03-10 16:42:34.788544+07:00,21,32.1,66,16,10,3
2354,2026-03-10 16:57:43.698717+07:00,45,32.5,66,16,10,3
2355,2026-03-10 17:12:53.350449+07:00,25,31.3,70,17,10,3
2356,2026-03-10 17:28:02.275484+07:00,23,31.9,68,17,10,3
2357,2026-03-10 17:43:11.116852+07:00,26,31.0,69,17,10,3
2358,2026-03-10 17:58:19.905136+07:00,26,31.0,70,17,10,3
2359,2026-03-10 18:13:28.815052+07:00,25,31.2,72,18,10,3
2360,2026-03-10 18:28:37.770622+07:00,30,31.4,72,18,10,3
2361,2026-03-10 18:43:46.762424+07:00,28,30.6,73,18,10,3
2362,2026-03-10 18:58:55.757632+07:00,28,30.1,74,18,10,3
2363,2026-03-10 19:14:04.521985+07:00,29,30.7,74,19,10,3
2364,2026-03-10 19:29:14.290776+07:00,29,29.6,76,19,10,3
2365,2026-03-10 19:44:23.949820+07:00,29,29.0,77,19,10,3
2366,2026-03-10 19:59:32.985197+07:00,52,29.9,78,19,10,3
2367,2026-03-10 20:14:42.082887+07:00,52,29.7,79,20,10,3
2368,2026-03-10 20:29:51.087388+07:00,29,29.9,81,20,10,3
2369,2026-03-10 20:45:00.139929+07:00,29,29.2,81,20,10,3
2370,2026-03-10 21:00:09.790409+07:00,29,29.4,82,21,10,3
2371,2026-03-10 21:15:20.003078+07:00,29,29.4,82,21,10,3
2372,2026-03-10 21:30:29.982695+07:00,51,29.0,82,21,10,3
2373,2026-03-10 21:45:39.561343+07:00,50,29.8,82,21,10,3
2374,2026-03-10 22:00:48.808794+07:00,29,29.9,81,22,10,3
2375,2026-03-10 22:15:58.500634+07:00,50,29.2,81,22,10,3
2376,2026-03-10 22:31:07.593336+07:00,26,29.6,80,22,10,3
2377,2026-03-10 22:46:16.612636+07:00,25,29.8,78,22,10,3
2378,2026-03-10 23:01:25.802257+07:00,25,29.5,78,23,10,3
2379,2026-03-10 23:16:34.559531+07:00,27,29.0,78,23,10,3
2380,2026-03-10 23:31:43.339315+07:00,25,29.4,77,23,10,3
2381,2026-03-10 23:46:52.911210+07:00,50,29.0,78,23,10,3
2382,2026-03-11 00:02:02.454899+07:00,26,29.5,78,0,11,3
2383,2026-03-11 00:32:22.687841+07:00,28,29.7,79,0,11,3
2384,2026-03-11 00:47:31.650322+07:00,50,29.7,79,0,11,3
2385,2026-03-11 01:02:40.717715+07:00,50,29.6,79,1,11,3
2386,2026-03-11 01:17:50.022635+07:00,47,29.4,79,1,11,3
2387,2026-03-11 01:32:59.329198+07:00,26,28.4,80,1,11,3
2388,2026-03-11 01:48:08.493429+07:00,27,28.0,80,1,11,3
2389,2026-03-11 02:03:17.711646+07:00,50,28.1,82,2,11,3
2390,2026-03-11 02:18:26.824322+07:00,48,28.9,83,2,11,3
2391,2026-03-11 02:33:36.529719+07:00,26,28.0,82,2,11,3
2392,2026-03-11 02:48:45.818904+07:00,51,28.1,81,2,11,3
2393,2026-03-11 03:03:55.032979+07:00,26,28.4,83,3,11,3
2394,2026-03-11 03:19:04.177085+07:00,26,28.4,81,3,11,3
2395,2026-03-11 03:34:13.434078+07:00,26,28.0,82,3,11,3
2396,2026-03-11 03:49:22.480809+07:00,24,28.6,81,3,11,3
2397,2026-03-11 04:04:31.563315+07:00,26,28.5,82,4,11,3
2398,2026-03-11 04:19:40.645758+07:00,27,28.4,83,4,11,3
2399,2026-03-11 04:34:49.701478+07:00,27,28.2,83,4,11,3
2400,2026-03-11 04:49:59.007494+07:00,26,28.8,84,4,11,3
2401,2026-03-11 05:05:08.363566+07:00,50,28.0,83,5,11,3
2402,2026-03-11 05:20:17.630911+07:00,27,28.9,84,5,11,3
2403,2026-03-11 05:35:26.996457+07:00,50,28.5,84,5,11,3
2404,2026-03-11 05:50:36.289043+07:00,27,28.0,84,5,11,3
2405,2026-03-11 06:05:45.172548+07:00,26,28.7,85,6,11,3
2406,2026-03-11 06:20:54.531469+07:00,25,28.8,85,6,11,3
2407,2026-03-11 06:36:03.456695+07:00,49,27.7,87,6,11,3
2408,2026-03-11 06:51:12.432740+07:00,26,27.2,88,6,11,3
2409,2026-03-11 07:06:21.489698+07:00,49,28.9,87,7,11,3
2410,2026-03-11 07:21:30.780708+07:00,24,28.2,86,7,11,3
2411,2026-03-11 07:36:39.813287+07:00,25,28.6,86,7,11,3
2412,2026-03-11 07:51:49.326682+07:00,24,28.5,84,7,11,3
2413,2026-03-11 08:06:58.168025+07:00,44,28.3,79,8,11,3
2414,2026-03-11 08:22:07.426947+07:00,22,29.5,78,8,11,3
2415,2026-03-11 08:37:16.784480+07:00,20,29.8,74,8,11,3
2416,2026-03-11 08:52:25.634728+07:00,21,28.3,72,8,11,3
2417,2026-03-11 09:07:35.049566+07:00,20,29.5,72,9,11,3
2418,2026-03-11 09:22:43.975482+07:00,20,29.6,72,9,11,3
2419,2026-03-11 09:37:52.792263+07:00,23,29.2,71,9,11,3
2420,2026-03-11 09:53:02.382957+07:00,22,30.4,71,9,11,3
2421,2026-03-11 10:08:11.363067+07:00,23,30.4,74,10,11,3
2422,2026-03-11 10:23:20.336564+07:00,46,30.4,72,10,11,3
2423,2026-03-11 10:38:29.725371+07:00,23,30.4,73,10,11,3
2424,2026-03-11 10:53:38.315987+07:00,21,30.0,71,10,11,3
2425,2026-03-11 11:08:46.872740+07:00,22,31.7,69,11,11,3
2426,2026-03-11 11:23:56.094929+07:00,46,31.7,67,11,11,3
2427,2026-03-11 11:39:04.773113+07:00,21,31.8,65,11,11,3
2428,2026-03-11 11:54:14.034257+07:00,23,31.5,66,11,11,3
2429,2026-03-11 12:09:23.468450+07:00,23,31.5,65,12,11,3
2430,2026-03-11 12:24:32.288020+07:00,22,31.7,65,12,11,3
2431,2026-03-11 12:39:41.452701+07:00,23,31.4,65,12,11,3
2432,2026-03-11 12:54:50.336747+07:00,24,31.0,68,12,11,3
2433,2026-03-11 13:09:59.127622+07:00,46,31.5,67,13,11,3
2434,2026-03-11 13:25:08.000509+07:00,22,31.9,63,13,11,3
2435,2026-03-11 13:40:17.279516+07:00,23,31.8,63,13,11,3
2436,2026-03-11 13:55:26.591956+07:00,21,31.8,67,13,11,3
2437,2026-03-11 14:10:35.628001+07:00,22,31.5,69,14,11,3
2438,2026-03-11 14:25:44.179233+07:00,44,31.2,64,14,11,3
2439,2026-03-11 14:40:52.963269+07:00,46,32.9,64,14,11,3
2440,2026-03-11 14:56:01.699358+07:00,22,31.2,64,14,11,3
2441,2026-03-11 15:11:10.447642+07:00,24,32.2,62,15,11,3
2442,2026-03-11 15:26:19.452331+07:00,45,32.8,66,15,11,3
2443,2026-03-11 15:41:28.989821+07:00,24,32.1,62,15,11,3
2444,2026-03-11 15:56:37.673219+07:00,24,31.1,66,15,11,3
2445,2026-03-11 16:11:46.533299+07:00,25,32.9,64,16,11,3
2446,2026-03-11 16:26:55.268017+07:00,24,32.0,67,16,11,3
2447,2026-03-11 16:42:03.975065+07:00,25,32.9,67,16,11,3
2448,2026-03-11 16:57:12.856554+07:00,46,31.7,68,16,11,3
2449,2026-03-11 17:12:21.736826+07:00,24,31.0,68,17,11,3
2450,2026-03-11 17:27:30.598285+07:00,46,31.5,65,17,11,3
2451,2026-03-11 17:42:39.727408+07:00,22,31.5,66,17,11,3
2452,2026-03-11 17:57:48.540464+07:00,9,31.7,69,17,11,3
2453,2026-03-11 18:12:57.486537+07:00,37,31.2,71,18,11,3
2454,2026-03-11 18:28:06.176045+07:00,9,31.2,72,18,11,3
2455,2026-03-11 18:43:15.626968+07:00,24,31.6,73,18,11,3
2456,2026-03-11 18:58:24.687723+07:00,22,30.6,77,18,11,3
2457,2026-03-11 19:13:33.929998+07:00,20,30.7,76,19,11,3
2458,2026-03-11 19:28:42.952155+07:00,13,30.3,78,19,11,3
2460,2026-03-11 19:59:00.450047+07:00,40,30.9,78,19,11,3
2461,2026-03-11 20:14:10.054259+07:00,14,30.7,78,20,11,3
2462,2026-03-11 20:29:18.956637+07:00,15,29.9,78,20,11,3
2463,2026-03-11 20:44:28.232193+07:00,7,29.7,78,20,11,3
2464,2026-03-11 20:59:37.257017+07:00,11,29.7,78,20,11,3
2465,2026-03-11 21:14:46.332106+07:00,39,29.7,78,21,11,3
2466,2026-03-11 21:29:56.180791+07:00,36,29.6,78,21,11,3
2467,2026-03-11 21:45:05.432103+07:00,37,29.3,77,21,11,3
2468,2026-03-11 22:00:14.413674+07:00,14,29.5,77,22,11,3
2469,2026-03-11 22:15:23.600249+07:00,7,29.8,78,22,11,3
2470,2026-03-11 22:30:32.318721+07:00,39,29.5,78,22,11,3
2471,2026-03-11 22:45:41.449011+07:00,9,29.9,79,22,11,3
2472,2026-03-11 23:00:51.291491+07:00,10,29.4,78,23,11,3
2473,2026-03-11 23:16:00.323804+07:00,37,29.2,77,23,11,3
2474,2026-03-11 23:31:09.214621+07:00,33,29.3,75,23,11,3
2475,2026-03-11 23:46:18.690074+07:00,10,29.3,75,23,11,3
2476,2026-03-12 00:01:27.329839+07:00,11,29.2,76,0,12,3
2477,2026-03-12 00:16:36.571516+07:00,12,29.3,76,0,12,3
2478,2026-03-12 00:31:45.834572+07:00,10,29.8,77,0,12,3
2479,2026-03-12 00:46:55.122598+07:00,9,29.7,77,0,12,3
2480,2026-03-12 01:02:04.588757+07:00,11,29.9,77,1,12,3
2481,2026-03-12 01:17:13.631740+07:00,10,29.6,77,1,12,3
2482,2026-03-12 01:32:22.391160+07:00,9,29.6,77,1,12,3
2483,2026-03-12 01:47:31.054685+07:00,10,28.1,78,1,12,3
2484,2026-03-12 02:02:39.833586+07:00,11,28.3,78,2,12,3
2485,2026-03-12 02:17:49.377729+07:00,9,28.4,78,2,12,3
2486,2026-03-12 02:32:58.272170+07:00,37,28.6,78,2,12,3
2487,2026-03-12 02:48:07.096740+07:00,38,28.8,79,2,12,3
